,year,Rank,Points,GD,GF,GA,Win,Draw,Loss,g_age,g_total_value,g_avg_value,d_age,d_total_value,d_avg_value,m_age,m_total_value,m_avg_value,a_age,a_total_value,a_avg_value,link,bought,sold,attendance
0,2018,20,16,-54,22,76,3,7,28,25.75,5490000.0,1370000.0,26.75,38250000.0,4780000.0,26.33,39470000.0,4390000.0,25.00,34650000.0,4950000.0,/huddersfield-town/startseite/verein/1110/saison_id/2018,45630000.0,11100000.0,23340
1,2017,16,37,-30,28,58,9,10,19,25.75,2029999.9999999998,506000.0,24.42,21600000.0,1800000.0,24.20,13640000.0,1360000.0,24.89,20700000.0,2300000.0,/huddersfield-town/startseite/verein/1110/saison_id/2017,51080000.0,5270000.0,24042
